action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,,,6924668033384,01 Jesus_travis - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924668033384,01 Jesus_travis - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-09,2025-12-09,1,6,,,,,6,0.06,,3,,2,1,
,,,,,,,,,,,,,,,,,,,,,,,6924668033384,01 Jesus_travis - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668033384,01 Jesus_travis - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668033784,03 will_loseYourself - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668033784,03 will_loseYourself - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-09,2025-12-09,1,2,,,,,2,0.02,,4,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6924668033784,03 will_loseYourself - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,4,,,,,4,0.04,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668033784,03 will_loseYourself - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668034384,03 Snoop_rapGod - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,8,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6924668034784,01 Jesus_loseYourself - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668034984,jesus_rap_1_4x5,6924668038384,FB_iOS_Rap_StartTrial_set1_251125,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668035184,tyson_rap_2_4x5,6924668038384,FB_iOS_Rap_StartTrial_set1_251125,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,15,15,0,2025-12-09,2025-12-09,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668035184,tyson_rap_2_4x5,6924668038384,FB_iOS_Rap_StartTrial_set1_251125,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-09,2025-12-09,1,2,,,,,2,0,,6,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924668035184,tyson_rap_2_4x5,6924668038384,FB_iOS_Rap_StartTrial_set1_251125,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668036384,02 snoop_loseYourself - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.11,0.11,,,0.11,,15.714286,15.714286,0,2025-12-09,2025-12-09,1,7,,,,,7,0.11,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668036384,02 snoop_loseYourself - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,5,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668036584,02 blonde - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,30,,0,2025-12-09,2025-12-09,0,1,,,,,0,0.03,,6,,1,,
,,,,,,,,,,,,,,,4,,4,,,,4,,6924668036584,02 blonde - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.035,0.035,,,0.035,,23.333333,23.333333,0,2025-12-09,2025-12-09,1,6,,,,,6,0.14,,4,,3,1,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6924668036584,02 blonde - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.036667,0.036667,,,0.036667,,13.75,13.75,0,2025-12-09,2025-12-09,1,8,,,,,8,0.11,,4,,3,2,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668036584,02 blonde - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-09,2025-12-09,1,2,,,,,2,0.03,1,18,1,1,1,1
,,,,,,,,,,,,,,,6,,6,,,,6,,6924668037384,12 Prerna - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.095,0.095,,,0.095,,15.833333,15.833333,0,2025-12-09,2025-12-09,1,36,,,,,36,0.57,,1,,6,1,1
,11,,,2,2,2,11,,,1,,,,,88,,88,1,1,,85,,6924668037384,12 Prerna - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,"[{'action_type': 'start_trial_mobile_app', 'value': '5.95'}, {'action_type': 'start_trial_total', 'value': '5.95'}]",2.975,"[{'action_type': 'outbound_click', 'value': '2.975'}]",2.975,2.975,0.540909,,0.067614,0.067614,5.95,,0.07,1.4875,17.867868,18.364198,1.201201,2025-12-09,2025-12-09,1.027778,333,0.600601,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.600601'}]",324,5.95,9,4,9,77,48,28
,18,,,3,4,4,18,,,3,,,,,170,,170,3,3,,164,,6924668037384,12 Prerna - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,"[{'action_type': 'start_trial_mobile_app', 'value': '9.58'}, {'action_type': 'start_trial_total', 'value': '9.58'}]",3.193333,"[{'action_type': 'outbound_click', 'value': '3.193333'}]",3.193333,2.395,0.532222,,0.056353,0.056353,3.193333,,0.058415,2.395,19.314516,19.793388,0.806452,2025-12-09,2025-12-09,1.024793,496,0.604839,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.604839'}]",484,9.58,23,4,23,144,66,38
,6,,,2,,,6,,,2,,,,,107,,107,2,2,,103,,6924668037384,12 Prerna - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,4.03,"[{'action_type': 'outbound_click', 'value': '4.03'}]",4.03,,1.343333,,0.075327,0.075327,4.03,,0.078252,4.03,34.152542,34.592275,0.847458,2025-12-09,2025-12-09,1.012876,236,0.847458,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.847458'}]",233,8.06,8,4,8,92,46,26
,15,,,3,2,2,15,,,1,,,,,23,,23,1,1,,19,,6924668037384,12 Prerna - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,0.49,"[{'action_type': 'outbound_click', 'value': '0.49'}]",0.49,0.735,0.098,,0.063913,0.063913,1.47,,0.077368,0.49,44.545455,44.545455,9.090909,2025-12-09,2025-12-09,1,33,9.090909,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",33,1.47,5,8,5,18,9,8
,,,,,,,,,,,,,,,5,,5,,,,5,,6924668037384,12 Prerna - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.06,0.06,,,0.06,,23.076923,23.076923,0,2025-12-09,2025-12-09,1,13,,,,,13,0.3,,4,,5,4,
,,,,,,,,,,,,,,,,,,,,,,,6924668037584,06 fbg og - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,3,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924668037584,06 fbg og - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.033333,0.033333,,,0.033333,,12.5,12.5,0,2025-12-09,2025-12-09,1,8,,,,,8,0.1,,4,,3,2,1
,,,,,,,,,,,,,,,5,,5,,,,5,,6924668037584,06 fbg og - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.032,0.032,,,0.032,,13.333333,13.333333,0,2025-12-09,2025-12-09,1,12,,,,,12,0.16,1,5,1,3,2,2
,,,,,,,,,,1,,,,,3,,3,1,1,,2,,6924668037584,06 fbg og - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.09,0.09,0.27,,0.135,,54,54,0,2025-12-09,2025-12-09,1,5,,,,,5,0.27,,3,,2,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668037584,06 fbg og - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.15,0.15,,,0.15,,150,150,0,2025-12-09,2025-12-09,1,1,,,,,1,0.15,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668037984,04 will_rapGod - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-09,2025-12-09,1,2,,,,,2,0.04,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668039584,13 blonde - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668039584,13 blonde - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,7,,,,,7,0.07,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668039584,13 blonde - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,3,,,,
,,,,,,,,,,,,,,,6,,6,,,,6,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.071667,0.071667,,,0.071667,,28.666667,33.076923,0,2025-12-09,2025-12-09,1.153846,15,,,,,13,0.43,,3,,4,2,
,,,,1,,,,,,,,,,,26,,26,,,,25,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.39,"[{'action_type': 'outbound_click', 'value': '1.39'}]",1.39,,,,0.053462,0.053462,,,0.0556,1.39,13.762376,14.040404,0.990099,2025-12-09,2025-12-09,1.020202,101,0.990099,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.990099'}]",99,1.39,1,2,1,20,8,2
,,,,1,,,,,,,,,,,45,,45,,,,44,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,2.23,"[{'action_type': 'outbound_click', 'value': '2.23'}]",2.23,,,,0.049556,0.049556,,,0.050682,1.115,19.734513,19.910714,1.769912,2025-12-09,2025-12-09,1.008929,113,0.884956,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.884956'}]",112,2.23,1,4,1,40,17,9
,,,,1,,,,,,1,,,,,29,,29,1,1,,27,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.95,"[{'action_type': 'outbound_click', 'value': '1.95'}]",1.95,,,,0.067241,0.067241,1.95,,0.072222,1.95,22.674419,23.493976,1.162791,2025-12-09,2025-12-09,1.036145,86,1.162791,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.162791'}]",83,1.95,,3,,23,15,6
,,,,1,,,,,,,,,,,10,,10,,,,9,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.46,"[{'action_type': 'outbound_click', 'value': '0.46'}]",0.46,,,,0.046,0.046,,,0.051111,0.46,20.909091,20.909091,4.545455,2025-12-09,2025-12-09,1,22,4.545455,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.545455'}]",22,0.46,3,6,3,9,5,5
,,,,,,,,,,,,,,,1,,1,,,,1,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.02,0.02,,,0.02,,6.666667,6.666667,0,2025-12-09,2025-12-09,1,3,,,,,3,0.02,,2,,1,,
,10,,,1,,,10,,,,,,,,31,,31,,,,30,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,3.35,"[{'action_type': 'outbound_click', 'value': '3.35'}]",3.35,,0.335,,0.108065,0.108065,,,0.111667,1.675,16.502463,17.447917,0.985222,2025-12-09,2025-12-09,1.057292,203,0.492611,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.492611'}]",192,3.35,1,2,1,28,15,6
,45,,,12,4,4,45,,,3,,,,,269,1,269,4,3,,253,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,12,"[{'action_type': 'subscribe_mobile_app', 'value': '16.87'}, {'action_type': 'subscribe_total', 'value': '16.87'}, {'action_type': 'start_trial_mobile_app', 'value': '16.87'}, {'action_type': 'start_trial_total', 'value': '16.87'}]",1.405833,"[{'action_type': 'outbound_click', 'value': '1.405833'}]",1.405833,4.2175,0.374889,,0.062714,0.062714,4.2175,,0.06668,1.405833,15.840376,16.128107,1.126761,2025-12-09,2025-12-09,1.018164,1065,1.126761,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.126761'}]",1046,16.87,21,3,20,229,99,59
,175,,2,17,8,8,175,,,4,,,,,413,,413,6,4,,390,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,18,"[{'action_type': 'subscribe_mobile_app', 'value': '6.005'}, {'action_type': 'subscribe_total', 'value': '6.005'}, {'action_type': 'start_trial_mobile_app', 'value': '6.005'}, {'action_type': 'start_trial_total', 'value': '6.005'}]",1.412941,"[{'action_type': 'outbound_click', 'value': '1.412941'}]",1.412941,3.0025,0.137257,,0.05816,0.05816,4.003333,,0.06159,1.334444,16.429549,17.965595,1.23119,2025-12-09,2025-12-09,1.093493,1462,1.162791,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.162791'}]",1337,24.02,35,3,35,341,155,94
,120,,,10,8,8,120,,,1,,,,,269,,269,1,1,,258,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,10,"[{'action_type': 'subscribe_mobile_app', 'value': '5.043333'}, {'action_type': 'subscribe_total', 'value': '5.043333'}, {'action_type': 'start_trial_mobile_app', 'value': '5.043333'}, {'action_type': 'start_trial_total', 'value': '5.043333'}]",1.513,"[{'action_type': 'outbound_click', 'value': '1.513'}]",1.513,1.89125,0.126083,,0.056245,0.056245,15.13,,0.058643,1.513,20.868966,21.707317,1.37931,2025-12-09,2025-12-09,1.040172,725,1.37931,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.37931'}]",697,15.13,23,4,23,224,107,71
,7,,,3,,,7,,,1,,,,,50,,50,1,1,,46,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,3,,1.1,"[{'action_type': 'outbound_click', 'value': '1.1'}]",1.1,,0.471429,,0.066,0.066,3.3,,0.071739,1.1,27.731092,28.947368,2.521008,2025-12-09,2025-12-09,1.04386,119,2.521008,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.521008'}]",114,3.3,4,4,3,43,27,14
,,,,,,,,,,,,,,,8,,8,,,,8,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.0425,0.0425,,,0.0425,,17,17.894737,0,2025-12-09,2025-12-09,1.052632,20,,,,,19,0.34,1,5,1,8,2,2
,,,,,,,,,,,,,,,8,,8,,,,8,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.04625,0.04625,,,0.04625,,13.214286,13.214286,0,2025-12-09,2025-12-09,1,28,,,,,28,0.37,2,3,2,7,3,3
,8,,,3,,,8,,,1,,,,,52,,52,1,1,,48,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,1.006667,"[{'action_type': 'outbound_click', 'value': '1.006667'}]",1.006667,,0.3775,,0.058077,0.058077,3.02,,0.062917,1.006667,11.796875,12.326531,1.171875,2025-12-09,2025-12-09,1.044898,256,1.171875,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.171875'}]",245,3.02,2,2,2,43,15,9
,13,,,3,3,3,13,,,,,,,,112,,112,,,,109,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,2.163333,"[{'action_type': 'outbound_click', 'value': '2.163333'}]",2.163333,2.163333,0.499231,,0.057946,0.057946,,,0.059541,1.6225,14.454343,15.093023,0.890869,2025-12-09,2025-12-09,1.044186,449,0.668151,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.668151'}]",430,6.49,8,3,7,92,34,15
,11,,,1,4,4,11,,,2,,,,,58,,58,2,2,,55,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,4.09,"[{'action_type': 'outbound_click', 'value': '4.09'}]",4.09,1.0225,0.371818,,0.070517,0.070517,2.045,,0.074364,4.09,17.782609,18.340807,0.434783,2025-12-09,2025-12-09,1.03139,230,0.434783,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.434783'}]",223,4.09,3,2,3,45,14,6
,9,,,3,,,9,,,2,,,,,18,,18,2,2,,13,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,0.346667,"[{'action_type': 'outbound_click', 'value': '0.346667'}]",0.346667,,0.115556,,0.057778,0.057778,0.52,,0.08,0.346667,28.108108,28.888889,8.108108,2025-12-09,2025-12-09,1.027778,37,8.108108,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '8.108108'}]",36,1.04,1,3,1,11,4,2
,,,,,,,,,,,,,,,,,,,,,,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,3,,,,,3,0.03,,2,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.04,0.04,,,0.04,,10,10,0,2025-12-09,2025-12-09,1,8,,,,,8,0.08,,2,,2,1,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.21,0.21,,,0.21,,16.8,18.26087,0,2025-12-09,2025-12-09,1.086957,25,,,,,23,0.42,,2,,2,2,1
,,,,1,,,,,,1,,,,,10,,10,1,1,,8,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.96,"[{'action_type': 'outbound_click', 'value': '0.96'}]",0.96,,,,0.096,0.096,0.96,,0.12,0.96,17.777778,18.823529,1.851852,2025-12-09,2025-12-09,1.058824,54,1.851852,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.851852'}]",51,0.96,1,2,1,6,3,2
,,,,,,,,,,,,,,,7,,7,,,,7,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.074286,0.074286,,,0.074286,,24.761905,27.368421,0,2025-12-09,2025-12-09,1.105263,21,,,,,19,0.52,1,3,1,4,2,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-12-09,2025-12-09,1,2,,,,,2,0.05,1,15,1,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,1,0.02,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,11.666667,11.666667,0,2025-12-09,2025-12-09,1,6,,,,,6,0.07,,1,,,,
