action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,1,,1,,,,1,,6920995425784,03_Mike T_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0,,10,,1,1,
,1,,,1,2,2,1,,,,,,17,,17,1,1,,15,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.13,"[{'action_type': 'outbound_click', 'value': '1.13'}]",1.13,0.565,1.13,,0.066471,0.066471,1.13,,0.075333,1.13,20.178571,22.6,1.785714,2025-12-03,2025-12-03,1.12,56,1.785714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.785714'}]",facebook,50,1.13,2,4,2,14,12,4
,,,,,,,,,,,,,4,,4,,,,4,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.175,0.175,,,0.175,,46.666667,46.666667,0,2025-12-03,2025-12-03,1,15,,,,,instagram,15,0.7,1,3,1,4,2,1
,,,,,,,,,,,,,7,,7,,,,7,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.025714,0.025714,,,0.025714,,20,20,0,2025-12-03,2025-12-03,1,9,,,,,threads,9,0.18,2,11,2,6,4,3
,,,,1,,,,,,,,,18,,18,,,,17,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,2.8,"[{'action_type': 'outbound_click', 'value': '2.8'}]",2.8,,,,0.155556,0.155556,,,0.164706,2.8,50,50.909091,1.785714,2025-12-03,2025-12-03,1.018182,56,1.785714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.785714'}]",facebook,55,2.8,3,4,3,17,8,4
,,,,,,,,,,,,,10,,10,1,1,,9,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.072,0.072,0.72,,0.08,,42.352941,42.352941,0,2025-12-03,2025-12-03,1,17,,,,,instagram,17,0.72,1,6,1,8,5,5
,,,,,,,,,,,,,,,,,,,,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,threads,1,0,,2,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.23,0.23,,,0.23,,30.666667,35.384615,0,2025-12-03,2025-12-03,1.153846,15,,,,,facebook,13,0.46,,2,,2,1,1
,,,,,,,,,,1,1,,11,,11,2,1,,9,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,,,,,,,0.116364,0.116364,0.64,,0.142222,1.28,34.594595,34.594595,2.702703,2025-12-03,2025-12-03,1,37,,,,,instagram,37,1.28,1,2,1,7,3,1
,,,,,,,,,,,,,2,,2,,,,2,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.055,0.055,,,0.055,,22,22,0,2025-12-03,2025-12-03,1,5,,,,,threads,5,0.11,1,5,1,1,1,1
,1,,,1,,,1,,,,,,21,,21,,,,20,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.03,"[{'action_type': 'outbound_click', 'value': '1.03'}]",1.03,,1.03,,0.049048,0.049048,,,0.0515,1.03,23.409091,23.409091,2.272727,2025-12-03,2025-12-03,1,44,2.272727,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.272727'}]",facebook,44,1.03,2,4,2,17,9,5
,,,,,,,,,,,,,8,,8,1,1,,7,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04625,0.04625,0.37,,0.052857,,20.555556,21.764706,0,2025-12-03,2025-12-03,1.058824,18,,,,,instagram,17,0.37,1,4,1,7,3,2
,,,,,,,,,,,,,4,,4,,,,4,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0675,0.0675,,,0.0675,,30,30,0,2025-12-03,2025-12-03,1,9,,,,,threads,9,0.27,,5,,4,1,1
,,,,,,,,,,,,,8,,8,1,1,,7,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.085,0.085,0.68,,0.097143,,29.565217,32.380952,0,2025-12-03,2025-12-03,1.095238,23,,,,,facebook,21,0.68,1,4,1,5,3,1
,,,,,,,,,,,,,9,,9,,,,9,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.137778,0.137778,,,0.137778,,36.470588,36.470588,0,2025-12-03,2025-12-03,1,34,,,,,instagram,34,1.24,,2,,8,3,2
,,,,,,,,,,,,,6,,6,,,,6,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.015,0.015,,,0.015,,10,10,0,2025-12-03,2025-12-03,1,9,,,,,threads,9,0.09,2,8,2,6,3,2
,,,,,,,,,,,,,2,,2,,,,2,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.245,0.245,,,0.245,,70,70,0,2025-12-03,2025-12-03,1,7,,,,,facebook,7,0.49,,2,,2,,
,,,,,,,,,,,,,4,,4,,,,4,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0675,0.0675,,,0.0675,,18,18,0,2025-12-03,2025-12-03,1,15,,,,,instagram,15,0.27,,2,,2,,
,,,,,,,,,,,,,3,,3,,,,3,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.056667,0.056667,,,0.056667,,28.333333,28.333333,0,2025-12-03,2025-12-03,1,6,,,,,threads,6,0.17,1,9,1,3,3,3
,2,,,2,1,1,2,,,,,,57,,57,,,,55,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,,1.82,"[{'action_type': 'outbound_click', 'value': '1.82'}]",1.82,3.64,1.82,,0.06386,0.06386,,,0.066182,1.82,29.12,30.588235,1.6,2025-12-03,2025-12-03,1.05042,125,1.6,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.6'}]",facebook,119,3.64,9,5,9,49,30,18
,,,,,,,,,,,,,8,,8,,,,8,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.15375,0.15375,,,0.15375,,31.538462,33.243243,0,2025-12-03,2025-12-03,1.054054,39,,,,,instagram,37,1.23,,2,,6,4,1
,,,,,,,,,,,,,1,,1,,,,1,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.21,0.21,,,0.21,,70,70,0,2025-12-03,2025-12-03,1,3,,,,,threads,3,0.21,,3,,1,,
,,,,,,,,,,,,,7,,7,,,,7,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.067143,0.067143,,,0.067143,,36.153846,39.166667,0,2025-12-03,2025-12-03,1.083333,13,,,,,facebook,12,0.47,,6,,7,6,3
,,,,,,,,,,,,,1,,1,,,,1,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.21,0.21,,,0.21,,26.25,26.25,0,2025-12-03,2025-12-03,1,8,,,,,instagram,8,0.21,,2,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-03,2025-12-03,1,2,,,,,threads,2,0.04,,5,,1,,
,,,,,,,,,,,,,2,,2,,,,2,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.075,0.075,,,0.075,,50,75,0,2025-12-03,2025-12-03,1.5,3,,,,,audience_network,2,0.15,1,8,1,2,2,1
1,39,,1,14,3,3,39,1,1,1,1,1,332,,332,11,9,1,307,1,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,13,"[{'action_type': 'subscribe_mobile_app', 'value': '23.92'}, {'action_type': 'subscribe_total', 'value': '23.92'}]",1.708571,"[{'action_type': 'outbound_click', 'value': '1.708571'}]",1.708571,7.973333,0.613333,23.92,0.072048,0.072048,2.174545,23.92,0.077915,1.84,29.385749,31.766268,1.597052,2025-12-03,2025-12-03,1.081009,814,1.719902,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '1.719902'}]",facebook,753,23.92,53,5,53,275,154,113
,70,,,12,4,4,70,,,,,,380,,380,4,4,,364,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,14,,2.656667,"[{'action_type': 'outbound_click', 'value': '2.656667'}]",2.656667,7.97,0.455429,,0.083895,0.083895,7.97,,0.087582,2.277143,28.955495,30.565676,1.271571,2025-12-03,2025-12-03,1.055609,1101,1.089918,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.089918'}]",instagram,1043,31.88,39,3,39,323,143,94
,,,,,,,,,,,,,20,,20,,,,20,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.056,0.056,,,0.056,,26.046512,26.046512,0,2025-12-03,2025-12-03,1,43,,,,,threads,43,1.12,5,8,5,18,14,11
,,,,,,,,,,,,,4,,4,,,,4,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.065,0.065,,,0.065,,20,20,0,2025-12-03,2025-12-03,1,13,,,,,facebook,13,0.26,,4,,4,2,2
,,,,1,,,,,,,,,10,,10,1,1,,8,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.52,"[{'action_type': 'outbound_click', 'value': '1.52'}]",1.52,,,,0.152,0.152,1.52,,0.19,1.52,41.081081,42.222222,2.702703,2025-12-03,2025-12-03,1.027778,37,2.702703,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.702703'}]",instagram,36,1.52,2,4,2,8,6,5
,,,,,,,,,,,,,5,,5,,,,5,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.044,0.044,,,0.044,,20,20,0,2025-12-03,2025-12-03,1,11,,,,,threads,11,0.22,,2,,4,,
,,,,,,,,,,,,,3,,3,,,,3,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.056667,0.056667,,,0.056667,,24.285714,24.285714,0,2025-12-03,2025-12-03,1,7,,,,,facebook,7,0.17,,4,,3,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.29,0.29,,,0.29,,20.714286,20.714286,0,2025-12-03,2025-12-03,1,14,,,,,instagram,14,0.29,,1,,1,1,
,,,,,,,,,,,,,2,,2,,,,2,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-03,2025-12-03,1,2,,,,,threads,2,0.06,,7,,2,1,
,,,,1,,,,,,,,,14,,14,,,,13,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.93,"[{'action_type': 'outbound_click', 'value': '0.93'}]",0.93,,,,0.066429,0.066429,,,0.071538,0.93,35.769231,35.769231,3.846154,2025-12-03,2025-12-03,1,26,3.846154,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",facebook,26,0.93,,5,,11,7,5
,,,,,,,,,,,,,4,,4,,,,4,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,22.857143,22.857143,0,2025-12-03,2025-12-03,1,7,,,,,instagram,7,0.16,,3,,3,,
,,,,,,,,,,,,,1,,1,,,,1,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.06,0.06,,,0.06,,30,30,0,2025-12-03,2025-12-03,1,2,,,,,threads,2,0.06,,4,,1,1,
,,,,,,,,,,,,,6,,6,,,,6,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.093333,0.093333,,,0.093333,,32.941176,37.333333,0,2025-12-03,2025-12-03,1.133333,17,,,,,facebook,15,0.56,2,5,2,5,2,2
,,,,,,,,,,,,,1,,1,,,,1,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.17,0.17,,,0.17,,24.285714,24.285714,0,2025-12-03,2025-12-03,1,7,,,,,instagram,7,0.17,,3,,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-12-03,2025-12-03,1,3,,,,,threads,3,0.06,1,6,1,1,1,1
,,,,,,,,,,,,,8,,8,,,,8,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04125,0.04125,,,0.04125,,20.625,20.625,0,2025-12-03,2025-12-03,1,16,,,,,facebook,16,0.33,1,5,1,7,3,2
,,,,,,,,,,,,,5,,5,,,,5,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.07,0.07,,,0.07,,21.875,21.875,0,2025-12-03,2025-12-03,1,16,,,,,instagram,16,0.35,1,4,1,5,3,2
,,,,,,,,,,,,,,,,,,,,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,2,,,,,messenger,2,0,,,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.08,0.08,,,0.08,,40,40,0,2025-12-03,2025-12-03,1,2,,,,,threads,2,0.08,,2,,,,
,,,,2,,,,,,,,,71,,71,1,1,,68,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,2.025,"[{'action_type': 'outbound_click', 'value': '2.025'}]",2.025,,,,0.057042,0.057042,4.05,,0.059559,4.05,23.964497,26.129032,0.591716,2025-12-03,2025-12-03,1.090323,169,1.183432,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.183432'}]",facebook,155,4.05,7,4,6,57,32,23
,,,,1,,,,,,,,,56,,56,,,,55,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,3,,4.59,"[{'action_type': 'outbound_click', 'value': '4.59'}]",4.59,,,,0.081964,0.081964,,,0.083455,1.53,27.650602,28.6875,1.807229,2025-12-03,2025-12-03,1.0375,166,0.60241,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.60241'}]",instagram,160,4.59,4,4,4,46,23,15
,,,,,,,,,,,,,25,,25,,,,25,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0324,0.0324,,,0.0324,,16.2,16.2,0,2025-12-03,2025-12-03,1,50,,,,,threads,50,0.81,1,5,1,24,12,9
,,,,,,,,,,,,,9,,9,,,,9,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.048889,0.048889,,,0.048889,,27.5,29.333333,0,2025-12-03,2025-12-03,1.066667,16,,,,,facebook,15,0.44,2,6,2,8,5,3
,,,,,,,,,,,,,,,,,,,,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,13.75,13.75,0,2025-12-03,2025-12-03,1,8,,,,,instagram,8,0.11,,1,,,,
,,,,,,,,,,,,,9,,9,,,,9,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.028889,0.028889,,,0.028889,,17.333333,17.333333,0,2025-12-03,2025-12-03,1,15,,,,,threads,15,0.26,3,14,4,8,6,4
,,,,,,,,,,,,,2,,2,,,,2,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.055,0.055,,,0.055,,55,55,0,2025-12-03,2025-12-03,1,2,,,,,instagram,2,0.11,,5,,2,,
,,,,,,,,,,,,,1,,1,,,,1,,6920999336984,03_blackbodysuit_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.22,0.22,,,0.22,,55,55,0,2025-12-03,2025-12-03,1,4,,,,,facebook,4,0.22,,2,,1,,
,3,,,1,,,3,,,,,,21,,21,1,1,,19,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.27,"[{'action_type': 'outbound_click', 'value': '1.27'}]",1.27,,0.423333,,0.060476,0.060476,1.27,,0.066842,1.27,23.090909,24.423077,1.818182,2025-12-03,2025-12-03,1.057692,55,1.818182,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",facebook,52,1.27,2,4,2,18,11,5
,19,,,8,2,2,19,,,,,,160,,160,4,4,,148,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,10,,1.025,"[{'action_type': 'outbound_click', 'value': '1.025'}]",1.025,4.1,0.431579,,0.05125,0.05125,2.05,,0.055405,0.82,28.975265,29.710145,3.533569,2025-12-03,2025-12-03,1.025362,283,2.826855,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '2.826855'}]",instagram,276,8.2,14,5,14,134,81,54
,,,,,,,,,,,,,,,,,,,,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,,,,2025-12-03,2025-12-03,0,0,,,,,messenger,0,0,,1,,,,
,,,,,,,,,,,,,10,,10,,,,10,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.026,0.026,,,0.026,,16.25,16.25,0,2025-12-03,2025-12-03,1,16,,,,,threads,16,0.26,,6,,8,6,3
,,,,,,,,,,,,,7,,7,,,,7,,6920999337384,10_Red pants_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.052857,0.052857,,,0.052857,,26.428571,26.428571,0,2025-12-03,2025-12-03,1,14,,,,,facebook,14,0.37,1,6,1,6,5,4
,,,,,,,,,,,,,4,,4,,,,4,,6920999337384,10_Red pants_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,17.777778,17.777778,0,2025-12-03,2025-12-03,1,9,,,,,instagram,9,0.16,,5,,4,3,2
,,,,,,,,,,,,,3,,3,,,,3,,6920999337384,10_Red pants_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.013333,0.013333,,,0.013333,,10,10,0,2025-12-03,2025-12-03,1,4,,,,,threads,4,0.04,,6,,3,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.11,0.11,,,0.11,,13.75,13.75,0,2025-12-03,2025-12-03,1,8,,,,,facebook,8,0.11,1,4,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0.01,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.015,0.015,,,0.015,,10,10,0,2025-12-03,2025-12-03,1,3,,,,,threads,3,0.03,,8,,2,2,1
,,,,,,,,,,,,,,,,,,,,,6920999337784,06_green hair_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,3,,,,,facebook,3,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,audience_network,1,0,,2,,,,
1,27,,,24,4,4,27,1,1,,,1,511,1,511,9,8,1,478,1,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,22,,1.177083,"[{'action_type': 'outbound_click', 'value': '1.177083'}]",1.177083,7.0625,1.046296,28.25,0.055284,0.055284,3.138889,28.25,0.0591,1.284091,26.476101,29.643232,2.061856,2025-12-03,2025-12-03,1.119622,1067,2.249297,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '2.249297'}]",facebook,953,28.25,47,5,44,433,222,157
,30,,,12,2,2,30,,,,,,242,,242,6,6,,224,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,13,,1.556667,"[{'action_type': 'outbound_click', 'value': '1.556667'}]",1.556667,9.34,0.622667,,0.07719,0.07719,3.113333,,0.083393,1.436923,27.033285,27.674074,1.881331,2025-12-03,2025-12-03,1.023704,691,1.736614,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.736614'}]",instagram,675,18.68,11,3,11,197,94,65
