action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,3,,3,,,,3,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.206667,0.206667,,,0.206667,,44.285714,44.285714,0,2025-12-10,2025-12-10,1,14,,,,,14,0.62,,3,,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,15,15,0,2025-12-10,2025-12-10,1,2,,,,,2,0.03,,1,,,,
,11,,,4,1,1,11,,,2,,,,,97,,97,2,2,,91,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,1.1425,"[{'action_type': 'outbound_click', 'value': '1.1425'}]",1.1425,4.57,0.415455,,0.047113,0.047113,2.285,,0.05022,0.914,14.600639,14.600639,1.597444,2025-12-10,2025-12-10,1,313,1.277955,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.277955'}]",313,4.57,9,3,9,80,35,22
,125,1,,33,9,9,125,,,6,,,,,556,2,556,8,6,,515,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,34,"[{'action_type': 'subscribe_mobile_app', 'value': '14.5'}, {'action_type': 'subscribe_total', 'value': '14.5'}, {'action_type': 'start_trial_mobile_app', 'value': '9.666667'}, {'action_type': 'start_trial_total', 'value': '9.666667'}]",0.878788,"[{'action_type': 'outbound_click', 'value': '0.878788'}]",0.878788,3.222222,0.232,,0.052158,0.052158,3.625,,0.056311,0.852941,14.002897,14.105058,1.641719,2025-12-10,2025-12-10,1.007296,2071,1.593433,33,"[{'action_type': 'outbound_click', 'value': '33'}]","[{'action_type': 'outbound_click', 'value': '1.593433'}]",2056,29,61,3,57,450,237,140
,149,1,,34,11,11,149,,,6,1,1,,,841,1,841,8,6,,799,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,36,"[{'action_type': 'subscribe_mobile_app', 'value': '8.398'}, {'action_type': 'subscribe_total', 'value': '8.398'}, {'action_type': 'start_trial_mobile_app', 'value': '6.998333'}, {'action_type': 'start_trial_total', 'value': '6.998333'}]",1.235,"[{'action_type': 'outbound_click', 'value': '1.235'}]",1.235,3.817273,0.281812,,0.049929,0.049929,5.24875,,0.052553,1.166389,15.098885,15.833333,1.294498,2025-12-10,2025-12-10,1.048643,2781,1.222582,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '1.222582'}]",2652,41.99,96,3,94,712,350,211
,107,,,24,13,13,107,,,10,,,,,616,,616,10,10,,582,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,26,"[{'action_type': 'subscribe_mobile_app', 'value': '15.96'}, {'action_type': 'subscribe_total', 'value': '15.96'}, {'action_type': 'start_trial_mobile_app', 'value': '15.96'}, {'action_type': 'start_trial_total', 'value': '15.96'}]",1.33,"[{'action_type': 'outbound_click', 'value': '1.33'}]",1.33,2.455385,0.298318,,0.051818,0.051818,3.192,,0.054845,1.227692,18.820755,19.033989,1.533019,2025-12-10,2025-12-10,1.01133,1696,1.415094,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '1.415094'}]",1677,31.92,65,4,63,522,270,151
,92,1,,8,5,5,92,,,6,,,,,130,,130,6,6,,116,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,8,"[{'action_type': 'subscribe_mobile_app', 'value': '3.54'}, {'action_type': 'subscribe_total', 'value': '3.54'}, {'action_type': 'start_trial_mobile_app', 'value': '3.54'}, {'action_type': 'start_trial_total', 'value': '3.54'}]",0.885,"[{'action_type': 'outbound_click', 'value': '0.885'}]",0.885,1.416,0.076957,,0.054462,0.054462,1.18,,0.061034,0.885,24.583333,25.652174,2.777778,2025-12-10,2025-12-10,1.043478,288,2.777778,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '2.777778'}]",276,7.08,23,5,22,104,56,42
,,,,1,,,,,,1,,,,,18,,18,1,1,,16,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.03,"[{'action_type': 'outbound_click', 'value': '1.03'}]",1.03,,,,0.057222,0.057222,1.03,,0.064375,1.03,18.727273,19.074074,1.818182,2025-12-10,2025-12-10,1.018519,55,1.818182,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",54,1.03,3,4,3,15,13,7
,,,,,,,,,,,,,,,4,,4,,,,4,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0675,0.0675,,,0.0675,,16.875,18,0,2025-12-10,2025-12-10,1.066667,16,,,,,15,0.27,,3,,4,2,1
,3,,,,,,3,,,,1,1,,,27,,27,1,,,26,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,0.613333,,0.068148,0.068148,1.84,,0.070769,,21.904762,22.168675,0,2025-12-10,2025-12-10,1.012048,84,,,,,83,1.84,3,5,3,24,10,4
,19,,,,,,19,,,1,,,,,43,,43,1,1,,42,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,0.161053,,0.071163,0.071163,3.06,,0.072857,,19.125,19.615385,0,2025-12-10,2025-12-10,1.025641,160,,,,,156,3.06,4,3,4,37,10,8
,2,,,,,,2,,,1,,,,,47,,47,1,1,,46,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,1.855,,0.078936,0.078936,3.71,,0.080652,,29.444444,29.68,0,2025-12-10,2025-12-10,1.008,126,,,,,125,3.71,13,4,13,43,22,15
,,,,,,,,,,,,,,,11,,11,,,,11,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.052727,0.052727,,,0.052727,,32.222222,32.222222,0,2025-12-10,2025-12-10,1,18,,,,,18,0.58,2,10,2,10,6,5
,3,,,,,,3,,,,,,,,,,,,,,,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,0.013333,,,,,,,,40,40,0,2025-12-10,2025-12-10,1,1,,,,,1,0.04,,2,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.063333,0.063333,,,0.063333,,14.615385,14.615385,0,2025-12-10,2025-12-10,1,13,,,,,13,0.19,,3,,3,2,1
,2,,,1,,,2,,,,,,,,36,,36,,,,35,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.27,"[{'action_type': 'outbound_click', 'value': '1.27'}]",1.27,,0.635,,0.035278,0.035278,,,0.036286,1.27,17.638889,17.638889,1.388889,2025-12-10,2025-12-10,1,72,1.388889,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.388889'}]",72,1.27,7,6,7,32,16,10
,,,,,,,,,,,,,,,22,,22,,,,22,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.042273,0.042273,,,0.042273,,16.607143,16.607143,0,2025-12-10,2025-12-10,1,56,,,,,56,0.93,2,4,2,20,10,7
,,,,,,,,,,,,,,,11,,11,,,,11,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.030909,0.030909,,,0.030909,,16.190476,16.190476,0,2025-12-10,2025-12-10,1,21,,,,,21,0.34,,5,1,8,5,4
,,,,,,,,,,,,,,,4,,4,,,,4,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,13.333333,13.333333,0,2025-12-10,2025-12-10,1,6,,,,,6,0.08,1,6,1,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-10,2025-12-10,1,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-10,2025-12-10,1,3,,,,,3,0.02,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.035,0.035,,,0.035,,23.333333,23.333333,0,2025-12-10,2025-12-10,1,3,,,,,3,0.07,,9,,2,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.105,0.105,,,0.105,,16.153846,16.153846,0,2025-12-10,2025-12-10,1,13,,,,,13,0.21,,2,,2,1,
,,,,,,,,,,,,,,,,,,,,,,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-10,2025-12-10,1,3,,,,,3,0.04,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,30,30,0,2025-12-10,2025-12-10,1,1,,,,,1,0.03,,1,,,,
,12,,,3,2,2,12,,,,,,,,74,1,74,1,,,70,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,"[{'action_type': 'subscribe_mobile_app', 'value': '3.93'}, {'action_type': 'subscribe_total', 'value': '3.93'}, {'action_type': 'start_trial_mobile_app', 'value': '3.93'}, {'action_type': 'start_trial_total', 'value': '3.93'}]",1.31,"[{'action_type': 'outbound_click', 'value': '1.31'}]",1.31,1.965,0.3275,,0.053108,0.053108,3.93,,0.056143,1.31,15.72,16.040816,1.2,2025-12-10,2025-12-10,1.020408,250,1.2,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.2'}]",245,3.93,9,3,9,63,31,19
,204,3,,31,13,13,204,,,9,,,,,722,1,722,10,9,,681,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,34,"[{'action_type': 'subscribe_mobile_app', 'value': '7.5875'}, {'action_type': 'subscribe_total', 'value': '7.5875'}, {'action_type': 'start_trial_mobile_app', 'value': '6.07'}, {'action_type': 'start_trial_total', 'value': '6.07'}]",0.979032,"[{'action_type': 'outbound_click', 'value': '0.979032'}]",0.979032,2.334615,0.148775,,0.042036,0.042036,3.035,,0.044567,0.892647,13.909258,14.697337,1.558203,2025-12-10,2025-12-10,1.056659,2182,1.420715,31,"[{'action_type': 'outbound_click', 'value': '31'}]","[{'action_type': 'outbound_click', 'value': '1.420715'}]",2065,30.35,57,4,56,595,293,156
,270,2,,32,18,18,270,,,17,,,,,866,3,866,20,17,,814,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,33,"[{'action_type': 'subscribe_mobile_app', 'value': '18.63'}, {'action_type': 'subscribe_total', 'value': '18.63'}, {'action_type': 'start_trial_mobile_app', 'value': '4.6575'}, {'action_type': 'start_trial_total', 'value': '4.6575'}]",1.164375,"[{'action_type': 'outbound_click', 'value': '1.164375'}]",1.164375,2.07,0.138,,0.043025,0.043025,1.863,,0.045774,1.129091,15.189564,16.06727,1.345291,2025-12-10,2025-12-10,1.057784,2453,1.304525,32,"[{'action_type': 'outbound_click', 'value': '32'}]","[{'action_type': 'outbound_click', 'value': '1.304525'}]",2319,37.26,71,4,65,704,334,184
,48,,,16,4,4,48,,,12,,,,,539,1,539,13,12,,510,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,15,"[{'action_type': 'subscribe_mobile_app', 'value': '13.79'}, {'action_type': 'subscribe_total', 'value': '13.79'}, {'action_type': 'start_trial_mobile_app', 'value': '13.79'}, {'action_type': 'start_trial_total', 'value': '13.79'}]",1.72375,"[{'action_type': 'outbound_click', 'value': '1.72375'}]",1.72375,6.895,0.574583,,0.051169,0.051169,2.121538,,0.054078,1.838667,20.219941,21.479751,1.099707,2025-12-10,2025-12-10,1.062305,1364,1.173021,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '1.173021'}]",1284,27.58,53,4,52,447,232,140
,7,,,5,,,7,,,5,,,,,104,,104,5,5,,94,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,1.132,"[{'action_type': 'outbound_click', 'value': '1.132'}]",1.132,,0.808571,,0.054423,0.054423,1.132,,0.060213,1.132,23.485477,24.396552,2.074689,2025-12-10,2025-12-10,1.038793,241,2.074689,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.074689'}]",232,5.66,6,3,6,85,35,21
,1,,,2,,,1,,,,,,,,19,,19,,,,17,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,0.435,"[{'action_type': 'outbound_click', 'value': '0.435'}]",0.435,,0.87,,0.045789,0.045789,,,0.051176,0.435,17.058824,21.219512,3.921569,2025-12-10,2025-12-10,1.243902,51,3.921569,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.921569'}]",41,0.87,1,3,1,14,7,3
,,,,,,,,,,,,,,,,,,,,,,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,50,50,0,2025-12-10,2025-12-10,1,5,,,,,5,0.25,,2,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.053333,0.053333,,,0.053333,,22.857143,22.857143,0,2025-12-10,2025-12-10,1,7,,,,,7,0.16,1,10,1,3,2,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.13,0.13,,,0.13,,43.333333,43.333333,0,2025-12-10,2025-12-10,1,3,,,,,3,0.13,1,10,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,25,25,0,2025-12-10,2025-12-10,1,2,,,,,2,0.05,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-10,2025-12-10,1,1,,,,,1,0,,3,,,,
,,,,,,,,,,,,,,,7,,7,,,,7,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,12.352941,12.352941,0,2025-12-10,2025-12-10,1,17,,,,,17,0.21,2,5,2,5,3,3
,,,,,,,,,,,,,,,4,,4,,,,4,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0875,0.0875,,,0.0875,,20.588235,20.588235,0,2025-12-10,2025-12-10,1,17,,,,,17,0.35,1,3,1,4,2,1
,,,,,,,,,,,,,,,5,,5,,,,5,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.018,0.018,,,0.018,,12.857143,12.857143,0,2025-12-10,2025-12-10,1,7,,,,,7,0.09,,5,,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,1,0.01,,1,,,,
,52,,,6,5,5,52,,,7,1,1,,,161,,161,8,7,,147,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,13,"[{'action_type': 'subscribe_mobile_app', 'value': '10.56'}, {'action_type': 'subscribe_total', 'value': '10.56'}, {'action_type': 'start_trial_mobile_app', 'value': '5.28'}, {'action_type': 'start_trial_total', 'value': '5.28'}]",1.76,"[{'action_type': 'outbound_click', 'value': '1.76'}]",1.76,2.112,0.203077,,0.06559,0.06559,1.32,,0.071837,0.812308,16.896,17.368421,2.08,2025-12-10,2025-12-10,1.027961,625,0.96,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.96'}]",608,10.56,18,3,18,132,75,45
,161,,,17,11,11,161,,,5,,,,,513,2,513,7,5,,489,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,23,"[{'action_type': 'subscribe_mobile_app', 'value': '8.1975'}, {'action_type': 'subscribe_total', 'value': '8.1975'}, {'action_type': 'start_trial_mobile_app', 'value': '6.558'}, {'action_type': 'start_trial_total', 'value': '6.558'}]",1.928824,"[{'action_type': 'outbound_click', 'value': '1.928824'}]",1.928824,2.980909,0.203665,,0.063918,0.063918,4.684286,,0.067055,1.425652,16.789555,17.724324,1.177675,2025-12-10,2025-12-10,1.055676,1953,0.870456,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '0.870456'}]",1850,32.79,53,3,51,437,184,106
,136,,1,18,11,11,136,,,4,,,,,613,2,613,7,4,,588,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,20,"[{'action_type': 'subscribe_mobile_app', 'value': '6.308333'}, {'action_type': 'subscribe_total', 'value': '6.308333'}, {'action_type': 'start_trial_mobile_app', 'value': '5.407143'}, {'action_type': 'start_trial_total', 'value': '5.407143'}]",2.102778,"[{'action_type': 'outbound_click', 'value': '2.102778'}]",2.102778,3.440909,0.278309,,0.061746,0.061746,5.407143,,0.064371,1.8925,18.490474,19.33095,0.97704,2025-12-10,2025-12-10,1.045455,2047,0.879336,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '0.879336'}]",1958,37.85,51,3,49,508,202,125
,60,1,,17,8,8,60,,,7,,,1,,375,1,375,9,8,,349,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,17,"[{'action_type': 'subscribe_mobile_app', 'value': '23.4'}, {'action_type': 'subscribe_total', 'value': '23.4'}, {'action_type': 'start_trial_mobile_app', 'value': '23.4'}, {'action_type': 'start_trial_total', 'value': '23.4'}]",1.376471,"[{'action_type': 'outbound_click', 'value': '1.376471'}]",1.376471,2.925,0.39,,0.0624,0.0624,2.6,,0.067049,1.376471,23.95087,25.269978,1.74002,2025-12-10,2025-12-10,1.055076,977,1.74002,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.74002'}]",926,23.4,40,4,38,305,157,90
,4,,,4,,,4,,,,,,,,59,,59,,,,55,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,0.81,"[{'action_type': 'outbound_click', 'value': '0.81'}]",0.81,,0.81,,0.054915,0.054915,,,0.058909,0.81,23.823529,24.732824,2.941176,2025-12-10,2025-12-10,1.038168,136,2.941176,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.941176'}]",131,3.24,5,4,5,51,22,11
,,,,1,,,,,,,,,,,13,,13,,,,12,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.77,"[{'action_type': 'outbound_click', 'value': '0.77'}]",0.77,,,,0.059231,0.059231,,,0.064167,0.77,27.5,28.518519,3.571429,2025-12-10,2025-12-10,1.037037,28,3.571429,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.571429'}]",27,0.77,2,6,2,11,6,4
,,,,,,,,,,,,,,,,,,,,,,,6924716404584,03 Prerna_up,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716404584,03 Prerna_up,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,3.333333,3.333333,0,2025-12-10,2025-12-10,1,3,,,,,3,0.01,,7,,1,1,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.023333,0.023333,,,0.023333,,17.5,17.5,0,2025-12-10,2025-12-10,1,4,,,,,4,0.07,1,31,1,3,1,1
,,,,,,,,,,,,,,,16,,16,,,,16,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02625,0.02625,,,0.02625,,15.555556,15.555556,0,2025-12-10,2025-12-10,1,27,,,,,27,0.42,2,6,2,16,8,4
,,,,,,,,,,,,,,,3,,3,,,,3,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.053333,0.053333,,,0.053333,,13.333333,13.333333,0,2025-12-10,2025-12-10,1,12,,,,,12,0.16,,3,,3,2,2
