action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,6920210745384,09_red lipstick_Big energy,6920175379584,Test_F_BigEnergy,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920210890384,10_Red pants_Big energy,6920175379584,Test_F_BigEnergy,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920210890384,10_Red pants_Big energy,6920175379584,Test_F_BigEnergy,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,2,0.03,,3,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-03,2025-12-03,1,6,,,,,6,0.08,,0,,,,
,,,,,,,,,,,,,6,,6,,,,6,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.036667,0.036667,,,0.036667,,15.714286,15.714286,0,2025-12-03,2025-12-03,1,14,,,,,14,0.22,,3,,3,2,1
,,,,,,,,,,,,,3,,3,,,,3,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.04,0.04,,,0.04,,7.5,8,0,2025-12-03,2025-12-03,1.066667,16,,,,,15,0.12,,2,,3,1,
,,,,,,,,,,,,,8,,8,,,,8,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.035,0.035,,,0.035,,10,10,0,2025-12-03,2025-12-03,1,28,,,,,28,0.28,,3,,7,5,3
,,,,,,,,,,,,,1,,1,,,,1,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.06,0.06,,,0.06,,12,12,0,2025-12-03,2025-12-03,1,5,,,,,5,0.06,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,2,0.03,,2,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920212936384,02_blackNew_I like it,6920211227584,Test_F_ILikeIt,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.07,0.07,,,0.07,,21,21,0,2025-12-03,2025-12-03,1,10,,,,,10,0.21,,2,,3,1,
,1,,,,,,1,,,,,,9,,9,,,,9,,6920212936384,02_blackNew_I like it,6920211227584,Test_F_ILikeIt,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.48,,0.053333,0.053333,,,0.053333,,16.551724,17.777778,0,2025-12-03,2025-12-03,1.074074,29,,,,,27,0.48,1,3,1,6,5,4
,,,,,,,,,,,,,11,,11,,,,11,,6920212936384,02_blackNew_I like it,6920211227584,Test_F_ILikeIt,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.057273,0.057273,,,0.057273,,21.724138,23.333333,0,2025-12-03,2025-12-03,1.074074,29,,,,,27,0.63,4,4,4,10,7,4
,3,,,1,1,1,3,,,,,,30,,30,,,,29,,6920212936384,02_blackNew_I like it,6920211227584,Test_F_ILikeIt,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,1.13,"[{'action_type': 'outbound_click', 'value': '1.13'}]",1.13,1.13,0.376667,,0.037667,0.037667,,,0.038966,1.13,22.156863,23.541667,1.960784,2025-12-03,2025-12-03,1.0625,51,1.960784,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.960784'}]",48,1.13,7,6,6,26,16,9
,,,,,,,,,,,,,10,,10,,,,10,,6920212936384,02_blackNew_I like it,6920211227584,Test_F_ILikeIt,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.032,0.032,,,0.032,,17.777778,18.823529,0,2025-12-03,2025-12-03,1.058824,18,,,,,17,0.32,2,5,2,8,7,4
,,,,,,,,,,,,,2,,2,,,,2,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.095,0.095,,,0.095,,14.615385,14.615385,0,2025-12-03,2025-12-03,1,13,,,,,13,0.19,,2,,1,1,
,,,,,,,,,,,,,19,,19,,,,19,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.052105,0.052105,,,0.052105,,14.347826,14.776119,0,2025-12-03,2025-12-03,1.029851,69,,,,,67,0.99,3,3,3,17,10,6
,10,,,4,1,1,10,,,,,,74,,74,2,2,,68,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.6375,"[{'action_type': 'outbound_click', 'value': '0.6375'}]",0.6375,2.55,0.255,,0.034459,0.034459,1.275,,0.0375,0.6375,9.732824,10.323887,1.526718,2025-12-03,2025-12-03,1.060729,262,1.526718,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.526718'}]",247,2.55,10,3,10,64,29,22
,6,,,10,,,6,,,,,,317,,317,2,2,,305,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,9,,1.001,"[{'action_type': 'outbound_click', 'value': '1.001'}]",1.001,,1.668333,,0.031577,0.031577,5.005,,0.03282,1.112222,12.54386,13.75,1.12782,2025-12-03,2025-12-03,1.096154,798,1.253133,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.253133'}]",728,10.01,47,4,45,268,137,102
,36,1,,21,4,4,36,,,,,,359,,359,7,7,,331,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,19,,0.609524,"[{'action_type': 'outbound_click', 'value': '0.609524'}]",0.609524,3.2,0.355556,,0.035655,0.035655,1.828571,,0.038671,0.673684,16.202532,16.305732,2.405063,2025-12-03,2025-12-03,1.006369,790,2.658228,21,"[{'action_type': 'outbound_click', 'value': '21'}]","[{'action_type': 'outbound_click', 'value': '2.658228'}]",785,12.8,60,5,55,299,169,114
,1,,,4,,,1,,,,,,73,,73,,,,69,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.6225,"[{'action_type': 'outbound_click', 'value': '0.6225'}]",0.6225,,2.49,,0.03411,0.03411,,,0.036087,0.6225,16.064516,16.824324,2.580645,2025-12-03,2025-12-03,1.047297,155,2.580645,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.580645'}]",148,2.49,9,4,9,58,28,21
,3,,,1,1,1,3,,,,,,13,,13,,,,12,,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.4,"[{'action_type': 'outbound_click', 'value': '0.4'}]",0.4,0.4,0.133333,,0.030769,0.030769,,,0.033333,0.4,9.756098,10,2.439024,2025-12-03,2025-12-03,1.025,41,2.439024,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.439024'}]",40,0.4,3,11,3,11,9,6
,8,,,2,,,8,,,,,,49,,49,,,,47,,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,0.685,"[{'action_type': 'outbound_click', 'value': '0.685'}]",0.685,,0.17125,,0.027959,0.027959,,,0.029149,0.685,10.300752,10.538462,1.503759,2025-12-03,2025-12-03,1.023077,133,1.503759,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.503759'}]",130,1.37,8,4,8,39,23,15
1,20,,,6,1,1,20,1,1,,,1,119,,119,2,2,1,111,1,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,6,"[{'action_type': 'subscribe_mobile_app', 'value': '4.3'}, {'action_type': 'subscribe_total', 'value': '4.3'}]",0.716667,"[{'action_type': 'outbound_click', 'value': '0.716667'}]",0.716667,4.3,0.215,4.3,0.036134,0.036134,2.15,4.3,0.038739,0.716667,10.591133,10.643564,1.477833,2025-12-03,2025-12-03,1.004951,406,1.477833,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.477833'}]",404,4.3,17,3,17,96,58,37
,15,,,6,1,1,15,,,,,,188,,188,2,2,,180,,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,6,,0.998333,"[{'action_type': 'outbound_click', 'value': '0.998333'}]",0.998333,5.99,0.399333,,0.031862,0.031862,2.995,,0.033278,0.998333,12.531381,12.909483,1.25523,2025-12-03,2025-12-03,1.030172,478,1.25523,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.25523'}]",464,5.99,34,5,34,158,91,66
,9,1,,3,1,1,9,,,,,,97,,97,,,,94,,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,,1.023333,"[{'action_type': 'outbound_click', 'value': '1.023333'}]",1.023333,3.07,0.341111,,0.031649,0.031649,,,0.03266,1.023333,13.524229,13.954545,1.321586,2025-12-03,2025-12-03,1.031818,227,1.321586,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.321586'}]",220,3.07,12,4,12,84,45,26
,,,,,,,,,,,,,18,,18,,,,18,,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.031111,0.031111,,,0.031111,,13.023256,13.023256,0,2025-12-03,2025-12-03,1,43,,,,,43,0.56,3,5,3,17,12,9
,,,,,,,,,,,,,,,,,,,,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,5,5,0,2025-12-03,2025-12-03,1,2,,,,,2,0.01,,0,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.035,0.035,,,0.035,,8.75,8.75,0,2025-12-03,2025-12-03,1,8,,,,,8,0.07,1,4,1,2,2,2
,2,,,,1,1,2,,,,,,16,,16,,,,16,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,0.59,0.295,,0.036875,0.036875,,,0.036875,,10,10.350877,0,2025-12-03,2025-12-03,1.035088,59,,,,,57,0.59,,3,,14,5,4
,5,,,3,1,1,5,,,,,,43,,43,1,1,,39,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,,0.493333,"[{'action_type': 'outbound_click', 'value': '0.493333'}]",0.493333,1.48,0.296,,0.034419,0.034419,1.48,,0.037949,0.493333,12.542373,12.869565,2.542373,2025-12-03,2025-12-03,1.026087,118,2.542373,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.542373'}]",115,1.48,11,4,9,38,27,20
,3,,,2,,,3,,,,,,44,,44,1,1,,41,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,0.765,"[{'action_type': 'outbound_click', 'value': '0.765'}]",0.765,,0.51,,0.034773,0.034773,1.53,,0.037317,0.765,16.451613,16.813187,2.150538,2025-12-03,2025-12-03,1.021978,93,2.150538,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.150538'}]",91,1.53,7,5,7,38,15,13
,,,,,,,,,,,,,11,,11,,,,11,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.034545,0.034545,,,0.034545,,14.615385,14.615385,0,2025-12-03,2025-12-03,1,26,,,,,26,0.38,1,3,1,8,2,1
,,,,,,,,,,,,,2,,2,,,,2,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.075,0.075,,,0.075,,10.714286,11.538462,0,2025-12-03,2025-12-03,1.076923,14,,,,,13,0.15,,1,,1,,
,3,,,,,,3,,,,,,3,,3,,,,3,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.076667,,0.076667,0.076667,,,0.076667,,9.2,9.2,0,2025-12-03,2025-12-03,1,25,,,,,25,0.23,,2,,3,1,
,4,,,,,,4,,,,,,7,,7,,,,7,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.0875,,0.05,0.05,,,0.05,,16.666667,17.5,0,2025-12-03,2025-12-03,1.05,21,,,,,20,0.35,,4,,7,4,2
,2,,,,,,2,,,,,,7,,7,,,,7,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.11,,0.031429,0.031429,,,0.031429,,9.166667,9.166667,0,2025-12-03,2025-12-03,1,24,,,,,24,0.22,,2,,5,,
,,,,,,,,,,,,,13,,13,,,,13,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.066154,0.066154,,,0.066154,,22.051282,24.571429,0,2025-12-03,2025-12-03,1.114286,39,,,,,35,0.86,4,4,4,10,6,6
,,,,,,,,,,,,,3,,3,,,,3,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.066667,0.066667,,,0.066667,,18.181818,18.181818,0,2025-12-03,2025-12-03,1,11,,,,,11,0.2,,3,,3,2,2
,,,,,,,,,,,,,,,,,,,,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,2,0.02,,1,,,,
,,,,1,,,,,,,,,19,,19,,,,18,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.61,"[{'action_type': 'outbound_click', 'value': '0.61'}]",0.61,,,,0.032105,0.032105,,,0.033889,0.61,11.296296,12.978723,1.851852,2025-12-03,2025-12-03,1.148936,54,1.851852,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.851852'}]",47,0.61,3,5,3,17,12,8
,10,,,4,,,10,,,,,,93,,93,,,,89,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.6475,"[{'action_type': 'outbound_click', 'value': '0.6475'}]",0.6475,,0.259,,0.027849,0.027849,,,0.029101,0.6475,10.36,11.359649,1.6,2025-12-03,2025-12-03,1.096491,250,1.6,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.6'}]",228,2.59,9,4,7,81,48,32
,49,,,8,4,4,49,,,,,,211,,211,,,,203,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,9,,0.9125,"[{'action_type': 'outbound_click', 'value': '0.9125'}]",0.9125,1.825,0.14898,,0.034597,0.034597,,,0.035961,0.811111,12.186978,13.443831,1.502504,2025-12-03,2025-12-03,1.103131,599,1.335559,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.335559'}]",543,7.3,19,3,17,178,107,66
,44,,,7,5,5,44,,,,,,142,,142,,,,135,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,7,,0.811429,"[{'action_type': 'outbound_click', 'value': '0.811429'}]",0.811429,1.136,0.129091,,0.04,0.04,,,0.042074,0.811429,16,17.005988,1.971831,2025-12-03,2025-12-03,1.062874,355,1.971831,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.971831'}]",334,5.68,11,5,11,117,60,40
,5,,,1,1,1,5,,,,,,35,,35,,,,34,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,2.1,"[{'action_type': 'outbound_click', 'value': '2.1'}]",2.1,2.1,0.42,,0.06,0.06,,,0.061765,2.1,18.918919,21.875,0.900901,2025-12-03,2025-12-03,1.15625,111,0.900901,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.900901'}]",96,2.1,3,4,3,28,18,10
,,,,,,,,,,,,,2,,2,,,,2,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.02,,6,,2,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,2,,,,,2,0,,4,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-03,2025-12-03,1,3,,,,,3,0.03,,8,,1,1,
,,,,,,,,,,,,,4,,4,,,,4,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.025,0.025,,,0.025,,9.090909,11.111111,0,2025-12-03,2025-12-03,1.222222,11,,,,,9,0.1,,4,,3,2,1
,1,,,,,,1,,,,,,5,,5,,,,5,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.27,,0.054,0.054,,,0.054,,11.73913,12.272727,0,2025-12-03,2025-12-03,1.045455,23,,,,,22,0.27,,2,,4,3,1
,,,,,,,,,,,,,5,,5,,,,5,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.036,0.036,,,0.036,,18,22.5,0,2025-12-03,2025-12-03,1.25,10,,,,,8,0.18,,5,,4,4,3
,2,,,,,,2,,,,,,3,,3,,,,3,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.06,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-12-03,2025-12-03,1,9,,,,,9,0.12,,2,,3,1,
,,,,,,,,,,,,,12,,12,,,,12,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.045833,0.045833,,,0.045833,,13.75,14.473684,0,2025-12-03,2025-12-03,1.052632,40,,,,,38,0.55,1,3,1,9,5,4
,8,,,1,2,2,8,,,,,,45,,45,,,,44,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,1.76,"[{'action_type': 'outbound_click', 'value': '1.76'}]",1.76,0.88,0.22,,0.039111,0.039111,,,0.04,1.76,12.307692,13.858268,0.699301,2025-12-03,2025-12-03,1.125984,143,0.699301,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.699301'}]",127,1.76,8,4,8,36,25,14
,22,,,5,3,3,22,,,,,,52,,52,,,,47,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.39,"[{'action_type': 'outbound_click', 'value': '0.39'}]",0.39,0.65,0.088636,,0.0375,0.0375,,,0.041489,0.4875,12.5,13.265306,2.564103,2025-12-03,2025-12-03,1.061224,156,3.205128,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '3.205128'}]",147,1.95,7,6,7,42,19,10
,2,,,1,,,2,,,,,,11,,11,,,,10,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,1.54,"[{'action_type': 'outbound_click', 'value': '1.54'}]",1.54,,0.77,,0.14,0.14,,,0.154,1.54,22.985075,24.444444,1.492537,2025-12-03,2025-12-03,1.063492,67,1.492537,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.492537'}]",63,1.54,2,2,1,9,5,3
,,,,,,,,,,,,,7,,7,,,,7,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.031429,0.031429,,,0.031429,,11,11,0,2025-12-03,2025-12-03,1,20,,,,,20,0.22,,3,,5,2,
,,,,,,,,,,,,,5,,5,,,,5,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.048,0.048,,,0.048,,24,24,0,2025-12-03,2025-12-03,1,10,,,,,10,0.24,,5,,5,3,2
,1,,,,,,1,,,,,,4,,4,,,,4,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.28,,0.07,0.07,,,0.07,,23.333333,23.333333,0,2025-12-03,2025-12-03,1,12,,,,,12,0.28,2,5,1,4,2,2
,,,,1,,,,,,,,,13,,13,1,1,,11,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.28,"[{'action_type': 'outbound_click', 'value': '0.28'}]",0.28,,,,0.021538,0.021538,0.28,,0.025455,0.28,13.333333,13.333333,4.761905,2025-12-03,2025-12-03,1,21,4.761905,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",21,0.28,1,5,1,11,5,2
,1,,,1,,,1,,,,,,17,,17,,,,16,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.34,"[{'action_type': 'outbound_click', 'value': '0.34'}]",0.34,,0.34,,0.02,0.02,,,0.02125,0.34,9.189189,10,2.702703,2025-12-03,2025-12-03,1.088235,37,2.702703,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.702703'}]",34,0.34,1,6,1,13,6,3
,1,,,,,,1,,,,,,9,,9,,,,9,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.32,,0.035556,0.035556,,,0.035556,,15.238095,16.842105,0,2025-12-03,2025-12-03,1.105263,21,,,,,19,0.32,3,5,3,9,6,5
,,,,,,,,,,,,,,,,,,,,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,17.5,20,0,2025-12-03,2025-12-03,1.142857,8,,,,,7,0.14,,1,,,,
,,,,,,,,,,,,,2,,2,1,1,,1,,6920216907984,11_yellow dress_I like it,6920211227584,Test_F_ILikeIt,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.075,0.075,0.15,,0.15,,10,10.714286,0,2025-12-03,2025-12-03,1.071429,15,,,,,14,0.15,,1,,1,,
,,,,,,,,,,,,,14,,14,,,,14,,6920216907984,11_yellow dress_I like it,6920211227584,Test_F_ILikeIt,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.032143,0.032143,,,0.032143,,10,10.714286,0,2025-12-03,2025-12-03,1.071429,45,,,,,42,0.45,1,3,1,11,6,1
